commit	date	paths	disposition	reason	decision_threads	evidence_ids
5de91e32a41d1778de5bc589101dbe60a45c4d9f	2026-06-23T14:39:44+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/BEAUTYQ_ES_QDRANT_HYBRID_RETRIEVAL_ROADMAP.md	deep	RJ — Adds M18-M21 acceptance gates requiring real dual-engine execution and metrics over captured candidates, explicitly to prevent the acknowledged M17 scope drift from repeating.	T-17,T-22	E-0304
0c969e75c3d3c8b1f9324713679eebfd08c2e6a1	2026-06-23T15:33:20+02:00	docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	semantic-scan	RJ — Compresses coordinator prompt-form and one-step-lookahead rules into a shorter accepted-closeout-shape section in the governance owner; consolidation of already-recorded process rules.		
5c324c1569d9e8dc63716c0392732ed068edf449	2026-06-23T16:59:37+02:00	AGENTS.md	semantic-scan	RJ — AGENTS adds pre-sbt pruning and pre-final-report unsafe-extraction scan rules; test-hygiene governance additions in the standing owner.		
3d81242af2dbe0c9b14a580e7edf97cc617054c0	2026-06-23T17:16:37+02:00	AGENTS.md	clerical	RJ — Inspected one-hour consolidation of the two just-added AGENTS bullets into the existing unsafe-extraction and prompt-import bullets; wording reorganization with no rule change.		
798e24d815a07396f0fee382c7d7db5a8fcf248d	2026-06-23T21:01:17+02:00	AGENTS.md	deep	RJ — AGENTS gains a keep-domain-policy-out rule routing product routes, roadmap status, domain invariants and milestone notes to project docs, plus the tests/docs/implementation conflict clause — a documentary source-of-truth boundary decision.	T-04,T-16	E-0305
f81111971ac7b421c3bc71437c2c78ed91d41e20	2026-06-23T21:32:48+02:00	docs/codebase-review/M21_POST_DEFER_INVENTORY.md	deep	RJ — Creates the M21 post-defer inventory owner classifying M18-M21 evidence as goal-moving/guardrail/reporting/roadmap-only/consolidation/deletion candidates and mapping the defer blockers with first-material-blocker identification.	T-22	E-0306
4f1e6ba7cd91aca822de7c06e6a79740b1a498bc	2026-06-23T23:17:25+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/BEAUTYQ_ES_QDRANT_HYBRID_RETRIEVAL_ROADMAP.md;docs/codebase-review/QDRANT_PRODUCTION_ACTIVATION_DECISION_CRITERIA.md;docs/codebase-review/U_REAL_ES_ROUTE_500_INVESTIGATION.md;docs/search-dsl-hybrid-v1-plan.md	deep	RJ — Records the M21 defer verdict with blocker AP1 and creates the real-ES route 500 investigation owner documenting a graph-wired route failure against real Elasticsearch while six adjacent layers work, ruled-out hypotheses and suspected wiring area.	T-15,T-22	E-0307
2def5a892220058e44906971f93c63919b1baa2a	2026-06-23T23:41:07+02:00	docs/codebase-review/U_REAL_ES_ROUTE_500_INVESTIGATION.md	deep	RJ — Within 24 minutes of creation the investigation doc records that the minimal graph characterization did not reproduce the 500 and reclassifies it as diagnostic-patch/test-wiring/cold-start specific until reproduced.	T-15,T-22	E-0308
4783c927fb4b4eda7d4cc161a46f4fdff6c7d1e2	2026-06-24T00:43:04+02:00	docs/codebase-review/BEAUTYQ_RESPONSE_SHAPE_EVAL_TAXONOMY.md	deep	RJ — Creates the response-shape/eval/seed taxonomy owner recording AP1 cleared, the X finding that the Qdrant positive complement is a tiny-collection recall-floor artifact plus noise, and response assembly policy NOT ready.	T-23	E-0309
7c30e56a530302ecde798dd145309e1d6aabda40	2026-06-24T00:57:37+02:00	docs/codebase-review/BEAUTYQ_FULL_EVAL_SEED_COVERAGE_INVENTORY.md	deep	RJ — Creates the coverage-truth inventory whose headline finding is that the runtime scorecard evidence was measured on a synthetic 3-query fixture, so zero canonical eval rows had runtime scorecard evidence.	T-23	E-0310
5a40091179a73c8aa484b172af62a81c6fa596c0	2026-06-24T01:35:40+02:00	docs/codebase-review/M21_POST_DEFER_INVENTORY.md	semantic-scan	RJ — Inventory updated to mark the obsolete M19B report removed in cleanup and M19H retained for a protected boundary, recording deletion/retention reasons in the existing owner.		
28a3234e4d5051ab1ed00924d528822dd3058e4b	2026-06-24T10:29:46+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md	deep	RJ — Handoff gains the Hybrid North Star values section: no-hybrid-by-faith, ES-primary with evidence-gated additive supplement, canonical evidence owner naming, an anti-noise rule banning new report layers, and L2 blocked-policy status.	T-22,T-23	E-0311
7dfe6aef86926c35aa43de9ce35aa89068d24531	2026-06-24T13:17:59+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md	deep	RJ — Declares the reusable domain method (seven-step supplement-evaluation procedure) the transferable asset while forbidding blind reuse of BeautyQ thresholds and citing Y0D/Y0E failures; a central reuse/generalization decision.	T-23	E-0312
ffe32a5b553f0ffcc6d0abb3654a6033edf9bc9d	2026-06-24T13:45:05+02:00	README.md;docs/codebase-review/README.md	deep	RJ — README and the review-folder README designate the handoff as the current-truth entry point and demote codebase-review reports/roadmaps to reference material that must not be treated as more current.	T-04	E-0313
fc06f9cba6b6a1ad291f3fefbd48f75d882a7fdd	2026-06-25T10:08:52+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md	deep	RJ — Adds the durable runtime supplement evidence ledger: worked / almost-worked (explicit_constraints_filter_plus_top1, not Y1-ready) / did-not-work lists across thresholds, caps, source fields, model size and query-side tags, and names the canonical runtime evidence owner.	T-23	E-0314
fe6b79e60d2844250d0ea08a805d95912e018f86	2026-06-25T15:00:41+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Creates the no-worsening Qdrant supplement local activation runbook owner documenting the operator-value selector, preflight states and ready-boundary rules as operator guidance, not rollout approval.	T-24	E-0315
876ce41f8d2d1a03e1713e63bd47797f2811b9a6	2026-06-25T15:20:26+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Runbook boundary rewritten: LeaderboardPlugin now includes the env-reading supplement activation seam instead of apiElasticsearch directly, with absent-config selecting the same ES module and invalid values failing closed at composition time.	T-24	E-0316
b96dba3645e4f48c8a3314b47ca2c2696389b583	2026-06-25T22:51:09+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Records the first real operator command (QP11 real-resource preflight) with probe-only boundary and missing-collection-equals-mismatch semantics.	T-24	E-0317
920de3fc9d236ae4cf83835fad56dc08c1328521	2026-06-25T23:17:16+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Records the QP12 real-socket launcher smoke and the READY_LAUNCHER_BINDINGS_BLOCKED ready-state blocker with exact missing Distage keys.	T-24	E-0318
cacd9b9869a4d39055def2c402c34949882f4d93	2026-06-25T23:38:40+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Records the QP13 runtime binding module closing exactly the three reported keys with no leaf clients and no default-graph inclusion, keeping preflight required.	T-24	E-0319
1582d15a740a1d04d4fcc60227f3b5bee91dccc1	2026-06-26T00:19:33+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Runbook ready-state narrative flipped: the previous final blocker expectation no longer holds post-QP13 and the ready route now serves capped at the measured filter-plus-top1 policy with ES prefix preservation.	T-10,T-23,T-24	E-0320
e091a7cf1be45a216b27e33fdf2fc841f01c975f	2026-06-26T00:41:46+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Records QP14 operator-visible activation diagnostics as a pure formatter with explicit refusal to invent a runtime logging seam.	T-24	E-0321
7107b0502ee8d89af8514703b2af4b4f76ad15e8	2026-06-26T00:56:01+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md	deep	RJ — Records the QP15 end-to-end local ready rehearsal with real preflight READY_TO_ENABLE, and the remaining process/curl source boundary as explicitly blocked pending a port convention.	T-24	E-0322
2b05cd772ba55b50c70a5c92337cebf0d46b1502	2026-06-26T01:12:19+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md	deep	RJ — Creates the short operator checklist owner (ready selection requires preflight READY_TO_ENABLE; rollback is explicit ES-only selection, not fallback) and links it from the handoff beside the runbook.	T-24	E-0323
438c3407b4c18c8ef6fa72114baa74ea6ea0dafb	2026-06-26T12:16:28+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md	semantic-scan	RJ — Checklist adds the future-domain measured-local-gate acceptance bullet (one positive improvement, zero unbudgeted baseline regression, no default switch) following the QP18 real-resource proof.		
50650002f2417fd587fdbfa857f8875008f163d4	2026-06-26T13:26:10+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md	semantic-scan	RJ — Checklist records the QP19 measured acceptance-gate metrics section over the intentionally limited two-query source-confirmed set.		
fa78c4024816f889cc0f11d7c42581543436d791	2026-06-26T13:40:08+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md;docs/SEARCH_SUPPLEMENT_FUTURE_DOMAIN_GATE_TEMPLATE.md	deep	RJ — Creates the reusable future-domain supplement gate template owner (required metrics, pass conditions, harm budget, forbidden-before-green list) explicitly to prevent future domains repeating the BeautyQ implementation chain, with handoff/checklist pointers.	T-23	E-0324
5258042e26115deb610e5ad6650856fbfa4cc41a	2026-06-26T14:25:20+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md	semantic-scan	RJ — Checklist records the QP22 widening of the measured gate to four canonical-family queries while preserving the hard no-worsening conditions.		
2b50e33dbe1c49c3b43f56887752bf0790d6f8c2	2026-06-26T14:55:38+02:00	docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md	semantic-scan	RJ — Checklist retitles the gate section to the QP23 locked acceptance baseline with the explicit four-query counts and zero-regression expectations.		
fcb189cb39e8a220439f40e23ce274096e5ce54b	2026-06-26T15:49:00+02:00	README.md;docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/search-dsl-hybrid-v1-plan.md;docs/search-dsl-qdrant-vector-backend.md;docs/codebase-review/01-system-map.md;docs/codebase-review/02-domain-model-guide.md;docs/codebase-review/03-repositories-and-persistence.md;docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/BEAUTYQ_ES_QDRANT_HYBRID_RETRIEVAL_ROADMAP.md;docs/codebase-review/BEAUTYQ_FULL_EVAL_SEED_COVERAGE_INVENTORY.md;docs/codebase-review/BEAUTYQ_RESPONSE_SHAPE_EVAL_TAXONOMY.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M21_POST_DEFER_INVENTORY.md;docs/codebase-review/M8_M9_TELEMETRY_AND_OFFLINE_EVAL_PLAN.md;docs/codebase-review/QDRANT_PRODUCTION_ACTIVATION_DECISION_CRITERIA.md;docs/codebase-review/README.md;docs/codebase-review/U_REAL_ES_ROUTE_500_INVESTIGATION.md;docs/demo/beauty-search-es-seed-demo-queries.md;docs/demo/beauty-search-es-seed-demo.md;docs/local/BEAUTYQ_M9_REAL_RESOURCE_SMOKE_RUNBOOK.md;docs/local/M_ESQ_EVAL_EVIDENCE_RUN_TEMPLATE.md;docs/local/QDRANT_EXPLICIT_OPTIN_ROUTE_SMOKE_CHECKLIST.md	deep	RJ — Deep-read of surviving documentary diffs: accepted current-state checkpoint restated as the QP24 stop-state (M17A / M17-scope-correction / M18-M21 roadmap / M21-defer+AP1-blocker narrative removed); the whole codebase-review archaeology layer plus demo/local eval-runbook and roadmap owners retired; Qdrant production-activation framing reframed to default-route non-approval; README and handoff documentary entry point relocated to the Qdrant supplement operator checklist and future-domain gate template; canonical per-expectation owner/approval map (06-tests-and-contracts) retired without a named successor doc; search-dsl docs current-execution-source moved to the handoff and non-production activation/factory terminology narrowed to experiment-factory.	T-04,T-12,T-14,T-17,T-18,T-19,T-21,T-22,T-23,T-24,T-44	E-0325,E-0326,E-0327,E-0328,E-0329,E-0330,E-0529
920250c41eaf18c2db1ee33b298584f2aa9a899f	2026-06-26T16:04:11+02:00	README.md;docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_ACTIVATION_RUNBOOK.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_OPERATOR_CHECKLIST.md;docs/SEARCH_SUPPLEMENT_FUTURE_DOMAIN_GATE_TEMPLATE.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Deep-read: runbook+operator checklist retired into one canonical Qdrant supplement local gate doc and the handoff collapsed from ~200 to ~40 lines into an entry stub; new canonical gate restates the QP24 stop-state with locked measured-gate counts, activation values, failure meanings and non-goals as local/test-only.	T-04,T-23	E-0331,E-0332
10e223166c6e4ec5702d2e0c5e8f78951dd72e80	2026-06-26T16:08:06+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/DISTAGE_HTTP_TESTING.md;docs/LOCAL_LLM_DISTAGE_APP_MODEL.md;docs/LOCAL_LLM_IZUMI_DISTAGE_BIO_REFERENCE.md;docs/LOCAL_LLM_TAPIR_HTTP_REFERENCE.md;docs/SEARCH_DOMAIN_ONBOARDING.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md;docs/search-dsl-domain-onboarding.md;docs/search-dsl-hybrid-v1-plan.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Deep-read: retires the entire March foundational reference corpus (app-model, IZUMI BIO, Tapir HTTP) and the original search-dsl docs, introducing three domain-neutral owners — a baseline/supplement architecture (baseline owns constraints/response/default-route; supplement appends at most one candidate), a generic three-step onboarding method, and a focused HTTP-testing model.	T-10,T-23,T-44	E-0333,E-0334,E-0335
2c89e67d4305f2e4144caf3d45b79b87be543a4e	2026-06-26T16:36:35+02:00	README.md;docs/README.md	deep	RJ — Deep-read: new docs/README index establishes the canonical current-doc taxonomy and a formal Removed historical layers source-of-truth declaration; top-level README reduced from ~120 to ~20 lines (generic distage/Docker/launcher boilerplate removed, matching earlier README exclusions) into a BeautyQ entry map.	T-04,T-44	E-0336
c9e3754a25fda2e27346e4caddd7cc0b6796dad1	2026-06-26T19:19:53+02:00	README.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md	deep	RJ — Deep-read: introduces the frontend provenance contract (execution modes / supplement statuses / per-variant origins) as explanation-debug-status not a ranking contract; QP25/QP25b advance the local state and reframe activation values as internal rollback-debug; non-goal supplement-as-default softened to no-Qdrant-only-search / no-production-default-change-from-provenance.	T-24,T-25	E-0337,E-0338
fc131913dd914082754926d18cf34ef3bfd6761d	2026-06-26T23:13:53+02:00	README.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md	deep	RJ — Deep-read: QP26 makes the local managed launcher prepare all local data at startup (Postgres seed, ES index, Qdrant collection/vectors with named identity and dimension) removing the user-facing activation env flag and qualifying no-startup-indexing to no-production-startup-indexing.	T-11,T-24	E-0339
37af31e7e57541f4113c8d1a505c1bef46a9a8cc	2026-06-27T02:29:53+02:00	README.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md	deep	RJ — Deep-read: makes the embedding endpoint a hard startup prerequisite that fails closed before HTTP bind and explicitly forbids silent ES-only degradation or an es_only fallback response while claiming readiness — a lifecycle/readiness normative decision.	T-24	E-0340
b3e9f3a3623e6c115a989cf01a8d0c0683da790c	2026-06-27T09:38:46+02:00	README.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md	deep	RJ — Deep-read: QP31 adds an idempotent managed-bootstrap fingerprint that skips ES/Qdrant rebuild only on match with compatible live resources, otherwise rebuilds or fails before bind, while the embedding preflight still runs every startup — a lifecycle/state-marker decision.	T-11	E-0341
efe9b692f7fb1be2f66615d48af33fc94ccf179a	2026-06-27T12:40:13+02:00	README.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md	semantic-scan	RJ — Diff read: endpoint moved to Distage config (llama-cpp-embedding / M18_QDRANT_EMBEDDING_ENDPOINT override) with the ownership rule that Scala constructors do not carry runtime endpoint defaults; a config-ownership refinement within the existing local-gate bootstrap, not a new architecture axis.	T-24	E-0342
775507b4b73c0bb3ac888404a1ec7797623f7768	2026-06-27T13:09:10+02:00	beautyq_search_eval_plan_v1.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md	deep	RJ — Deep-read: deletes the first named BeautyQ eval benchmark doc (buyable-unit / three-carousel / 63-query definition) and assigns natural-language budget/range expressions to the baseline parser/DSL and Elasticsearch price-range filter, denying any price-budget ownership to the supplement path.	T-05,T-07,T-14,T-33,T-44	E-0343,E-0344
db1b4a95bcd04f185e2f8cd530d9909c8211005f	2026-06-28T01:28:03+02:00	docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	deep	RJ — Deep-read: adds a coordinator-owned senior audit playbook (nine read-only review waves) gated by the source-truth rule that stale-looking docs are not patch candidates until current source is confirmed — a documentary-governance decision relevant to evidence/reproducibility and architecture-by-process.	T-16	E-0345
442b9c6fa3fdbbf959add894ffbeea1358a2f97e	2026-06-28T01:32:39+02:00	docs/beautyq-search-dsl-v1.md	deep	RJ — Deep-read: retires the Qdrant-only-retrieval framing (supplement candidate-source only), updates the eval total to 64 while deferring detailed counts to the handoff/local gate as owner, and removes the earlier recommended next step to design fallback or hybrid criteria — terminology/status + proposal-retirement + source-of-truth deferral.	T-23	E-0346
9a37e6be062ff5ab59d6ab465d1b507bbf828c89	2026-06-28T14:21:43+02:00	AGENTS.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	deep	RJ — Deep-read of the AGENTS documentary diff: removes the "keep project/domain policy out of this file" boundary so AGENTS now carries domain/process policy, and adds the delegated-agent full-suite prohibition, a USER-VERIFIED FULL GREEN verification label, a cleanup/reset policy, the whole-plugin-include hazard and readiness/weak-set proof rules — a documentation-governance and source-of-truth shift (co-occurring coordinator-workflow rewrite not individually quantified).	T-15	E-0347
6cf9a6e16effa146c78a93fa1af1fbdf47aaf3dc	2026-06-28T15:13:01+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md	deep	RJ — Deep-read: cements the M3 embedding-benchmark comparison contract (selection order fail-red on contract violation, no fixture/auto-pass, cancel-rather-than-fabricate) and clarifies local/test evidence never approves the production/default route; corrects the QP24 commit as a stop-state reference not the current commit.	T-08,T-18	E-0348
93d8d767cb14e4ed2412921cecfc493e42e658df	2026-06-29T21:34:36+02:00	AGENTS.md	semantic-scan	RJ — Diff read: turns the whole-plugin-include hazard into a diagnostic procedure (search ad-hoc broad includes incl apiBase, replace with targeted modules; abort is a graph-construction hazard not product evidence); a process-context refinement of the existing E-0347 section, not a new decision axis.	T-15	E-0349
bea1249f362bbac6ad45a24abcaa9d6a4f0865aa	2026-06-30T15:54:06+02:00	AGENTS.md	duplicate	RJ — Only documentary path AGENTS.md shows the identical before/after blob transition 0b6e5698→7e4e0e60 as primary-lineage 93d8d767; bea1249f is not reachable from develop ancestry (a later-dated non-primary backup-ref commit); documentary substance proven equivalent to 93d8d767.	T-15	E-0350
